% Model:              GRACE_stlshield_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 9 2021, 14:49
% Dimension:          3
% Nodes:              294
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.056313812897664794     0                        0                        -6.488686191346643+1.3643763538418412i            -5.3222245760341+1.3643763538418412i
-0.058186248949577746     0                        0                        -6.500854085067535+1.3643763538418412i            -5.301721877781471+1.3643763538418412i
-0.058116977126080244     0                        0                        -6.500571614894605+1.3643763538418412i            -5.308113625644307+1.3643763538418412i
-0.05955175633508422      0                        0                        -6.510337034156113+1.3643763538418412i            -5.301721877781454+1.3643763538418412i
-0.06191361794675879      0                        0                        -6.5271375611424665+1.3643763538418412i           -5.301745064617261+1.3643763538418412i
0.07422598629857347       0                        0                        -4.482823959428098+1.3643763538418412i            -2.438373211847027+1.3643763538418412i
0.07475872812349804       0                        0                        -4.457921561996359+1.3643763538418412i            -2.4383732118470265+1.3643763538418412i
0.05483368851013448       0                        0                        -5.120727427518784+1.3643763538418412i            -3.4943924985470773+1.3643763538418412i
-0.07330587634555805      0                        0                        -6.617104655818059+1.3643763538418412i            -5.3247522671307985+1.3643763538418412i
-0.07078301562743763      0                        0                        -6.596189413668753+1.3643763538418412i            -5.3282374059482684+1.3643763538418412i
-0.08117503066923588      0                        0                        -6.684414386570724+1.3643763538418412i            -5.368876856497201+1.3643763538418412i
-0.07494878639499919      0                        0                        -6.630644427127154+1.3643763538418412i            -5.3499325126254496+1.3643763538418412i
-0.07400358995566311      0                        0                        -6.622406332558207+1.3643763538418412i            -5.332998640100182+1.3643763538418412i
-0.06823165017167818      0                        0                        -6.576124472343164+1.3643763538418412i            -5.3282374059482605+1.3643763538418412i
-0.06813239506727395      0                        0                        -6.57520080227024+1.3643763538418412i             -5.305606143661137+1.3643763538418412i
-0.05712550255047577      0                        0                        -6.493915944637398+1.3643763538418412i            -5.308113625644483+1.3643763538418412i
-0.0569334184614457       0                        0                        -6.492638214904235+1.3643763538418412i            -5.30811362564452+1.3643763538418412i
-0.05642381475926081      0                        0                        -6.489387641216957+1.3643763538418412i            -5.3222245760341+1.3643763538418412i
-0.06735966097173526      0                        0                        -6.569002025878362+1.3643763538418412i            -5.3056061436611355+1.3643763538418412i
-0.06396509515782783      0                        0                        -6.542372428259517+1.3643763538418412i            -5.301745064617241+1.3643763538418412i
-0.0285128897203841       0                        0                        -9.025847263918378                                -6.8527745994351745+1.3643763538418412i
-0.02845279935343145      0                        0                        -9.037992608871267                                -6.952472183683071+1.3643763538418412i
-0.029492831048295753     0                        0                        -8.995896133011632                                -6.974301180981386+1.3643763538418412i
-0.029409726173197204     0                        0                        -8.985026287053854                                -7.016346941736204+1.3643763538418412i
0.031101623743436863      0                        0                        -7.884278861251873                                -5.965704687567248
0.03129882100571035       0                        0                        -7.876635720776233                                -5.996867716901089
0.029562050918072458      0                        0                        -7.936600014396744                                -6.031043131270038
0.03103226199110226       0                        0                        -7.888046785163406                                -6.031043131270279
0.02867867249130468       0                        0                        -7.968765718960517                                -6.032000490859291
0.03130683939522058       0                        0                        -7.8763717793937795                               -5.9968677169010896
0.03153671779629383       0                        0                        -7.868872295039646                                -5.996867716901104
0.03212489751697367       0                        0                        -7.855874750093295                                -6.114475409292221
0.037096951949674384      0                        0                        -7.777538420108031                                -6.498273859848741
0.03736500000000001       0                        0                        -7.775329618776131                                -6.498273859848349
0.034479966926033084      0                        0                        -7.798439542847218                                -6.425388087910742
0.03527011990664025       0                        0                        -7.790413018896289                                -6.42538808791038
0.03425168994278177       0                        0                        -7.809872917332468                                -6.160540778064164
0.033971765096500295      0                        0                        -7.815329027084489                                -6.16054077806407
-0.030881977903337188     0                        0                        -8.937482929396579                                -6.808493164054522+1.3643763538418412i
-0.03006460728037233      0                        0                        -8.970552326943011                                -6.974301180981065+1.3643763538418412i
